34.69087317457763,6705087.757996551
-51.470456069965145,33399114.812959656
66.65596680156446,92140487.79125994
11.709717353614835,83989.3265090258
94.70580441904974,376461946.6644591
83.94428363735813,232187588.49363625
98.04051505641027,432441268.4843479
-84.0696720078204,236741417.8746095
71.0233388922909,118831660.57138225
-52.8504688073036,37117519.54257481
-4.249312380221454,1701.2927843708885
-93.13535799707427,356367433.8868355
-57.56347726687279,52192299.59412337
37.99035421800306,9658001.780685337
-58.48301474386166,55599748.97296473
-94.41405554462791,376314893.70793486
-73.3537974679205,137347854.7087587
26.511011323848123,2274639.3026075633
21.660131589379986,1008315.1560669214
-69.80959269159919,112708480.48764548
89.47232996479295,299788230.3585311
51.33729520256384,32336068.644592132
-29.621413150630715,3691815.2402012195
71.08794579105634,119265523.64218609
24.802986967989042,1739937.0297127264
64.02436793466569,78400582.31439006
-27.74357490841271,2844361.962623386
-33.58088714948852,6085216.0063443985
-42.183999276285576,15104084.64157364
-81.98992746097913,214205665.68595925
66.79998890674815,92941169.53632464
-66.48950790143249,92785177.66120797
-67.45148881231151,98261039.36004524
-39.987198340634535,12203658.004950652
-6.877832793150702,11295.15980989031
81.15778795908511,202811377.28074247
-25.174733061492688,1932071.2577222046
-82.23914730659882,216817587.90874442
81.76418680992015,208952230.96926337
-58.56433952573998,55908933.874913566
-47.774986055603904,24811774.829615135
-44.957852812524955,19470836.23713873
90.82907952030308,318420623.3204573
-89.52846717591594,304360220.29292834
-12.131097408433746,106382.08347889982
5.647367815433867,4264.106438330167
71.4239428146621,121541074.66844745
38.85775693936594,10574430.724081865
31.656870942566627,4641881.9954126105
42.31360414598646,14887064.216766642
5.964341073765269,5340.778223518517
17.572951917878072,433924.1820182079
-51.066569353158165,32365754.61746616
-29.589428933564548,3675966.095406143
-69.05051710002058,107895009.50795417
23.492503348322202,1398411.077315646
-30.662452314669594,4236267.478706945
-60.445800010441374,63428881.51198375
-65.98965498048044,90031938.7764078
4.702298732695695,1998.423113080269
-56.448122836924796,48272234.09937087
-1.3629009598674457,25.786074036610195
74.87962099948754,146880977.26224542
-8.893753127822322,31150.283705102836
87.3145360877372,271854399.3154327
64.37486475906798,80135504.15396836
47.23667803067849,23154728.65501003
-88.6573650007324,292704129.4098702
-6.609531054521625,9655.84179116726
-62.48859420143378,72426502.1530247
-10.121916716608538,51947.43910212862
-8.616563576902621,27487.51417383352
97.09847497580114,416034754.9807515
46.351392071565215,21461974.861751184
-46.73821779686942,22732796.389403716
53.8101947903603,39051898.843274005
-78.38432987634015,178994589.28886154
-47.68920305000792,24634550.080069978
66.84348966374932,93184032.06700185
73.5831577644285,136951021.95283008
-96.48291856338247,410347746.7034973
-62.872125923673686,74217094.36274603
-67.22220990924495,96934493.64904206
-99.34615605081048,461193216.612421
63.6645734031043,76649095.57423031
23.271718893629355,1346243.2152113188
51.777165339817515,33461904.77154312
-41.60435449311486,14293395.615971053
-81.27132486911964,206806443.58370292
-78.63693485015082,181309029.13676587
57.72270939078251,51747779.3597334
24.985475301889196,1792034.707388392
-22.614182745246538,1260928.9379026194
36.189547438097236,7946697.027214038
-95.95962444294743,401530038.9175459
46.18909489652549,21162009.337430943
-12.709791360061203,127955.51826446768
87.3757552931512,272618893.67736435
-27.302507366996863,2668559.844231623
80.3067753415967,194422876.44770324
68.14454206408354,100670370.9300677
-80.64753444803773,200540372.57996276
-2.3764744027333222,178.42748115879934
70.26619317477173,113834830.54919188
-28.090427318650924,2988600.2080564685
5.980679127664999,5401.298504676079
-14.864396863232315,238085.70823859746
